-1.203199311468289734e+00,-1.328186736341064211e+00
-7.075915587098704052e+00,-3.332883881304971929e+00
-1.047850048370979170e+00,5.942046632965182873e+00
-1.045897454460022136e+00,-3.175198855240428664e-01
-2.239712856129359775e+00,-3.204745572218186123e+00
