filename,pitch,roll,x,y,yaw,z
img0.png,0.0,0.0,-1.2031993114682897,-1.3281867363410642,251.53476269775808,1.5
img1.png,0.0,0.0,-1.2963931040658367,-1.3593060828354222,252.32171623233268,1.5
img2.png,0.0,0.0,-1.3873113426086083,-1.3882838290025858,253.1371021223928,1.5
img3.png,0.0,0.0,-1.4759816827763939,-1.4151612313822672,253.9823005931401,1.5
img4.png,0.0,0.0,-1.5624316381688272,-1.439979261064724,254.858759332351,1.5
img5.png,0.0,0.0,-1.6466885803053786,-1.4627786036907584,255.76799447907186,1.5
img6.png,0.0,0.0,-1.7287797386253616,-1.4835996594517182,256.71159098213326,1.5
img7.png,0.0,0.0,-1.8087322004879256,-1.502482543089495,257.6912021565553,1.5
img8.png,0.0,0.0,-1.8865729111720653,-1.519467083896527,258.70854823449383,1.5
img9.png,0.0,0.0,-1.96232867387661,-1.5345928257157948,259.76541367233625,1.5
img10.png,0.0,0.0,-2.036026149720233,-1.5478990269408264,260.8636429371853,1.5
img11.png,0.0,0.0,-2.1076918577414467,-1.5594246605156938,262.0051344548964,1.5
img12.png,0.0,0.0,-2.177352174898602,-1.5692084139350135,263.1918323592613,1.5
img13.png,0.0,0.0,-2.2450333360698917,-1.5772886892439473,264.425715639691,1.5
img14.png,0.0,0.0,-2.310761434053347,-1.5837036030382017,265.70878424556787,1.5
img15.png,0.0,0.0,-2.3745624195668418,-1.5884909864640289,267.04304167321425,1.5
img16.png,0.0,0.0,-2.436462101248086,-1.5916883852182242,268.43047354132307,1.5
img17.png,0.0,0.0,-2.4964861456546332,-1.5933330595481303,269.87302165956805,1.5
img18.png,0.0,0.0,-2.554660077263874,-1.5934619842516322,271.37255312131583,1.5
img19.png,0.0,0.0,-2.6110092784730434,-1.5921118486771617,272.93082401522224,1.5
img20.png,0.0,0.0,-2.665558989599212,-1.5893190567236963,274.5494374633827,1.5
img21.png,0.0,0.0,-2.7183343088792915,-1.5851197268407557,276.2297958680851,1.5
img22.png,0.0,0.0,-2.7693601924700344,-1.5795496920284056,277.9730474969777,1.5
img23.png,0.0,0.0,-2.818661454448034,-1.5726444998372575,279.7800278672148,1.5
img24.png,0.0,0.0,-2.8662627668097227,-1.5644394123684677,281.6511968078883,1.5
img25.png,0.0,0.0,-2.912188659471371,-1.5549694062737358,283.58657258360904,1.5
img26.png,0.0,0.0,-2.9564635202690934,-1.5442691727553086,285.58566503562525,1.5
img27.png,0.0,0.0,-2.999111594958842,-1.5323731175659763,287.64741030988785,1.5
img28.png,0.0,0.0,-3.0401569872164087,-1.5193153610090742,289.7701103457023,1.5
img29.png,0.0,0.0,-3.079623658637426,-1.505129737938482,291.95138082626,1.5
img30.png,0.0,0.0,-3.1175354287373684,-1.4898497977586271,294.18811165997454,1.5
img31.png,0.0,0.0,-3.153915974951545,-1.473508804424477,296.47644417625685,1.5
img32.png,0.0,0.0,-3.1887888326351095,-1.456139736441549,298.81176899267007,1.5
img33.png,0.0,0.0,-3.222177395063058,-1.437775286865903,301.1887478734948,1.5
img34.png,0.0,0.0,-3.254104913430218,-1.4184478633041424,303.6013618252483,1.5
img35.png,0.0,0.0,-3.284594496851267,-1.3981895879134192,306.0429861921132,1.5
img36.png,0.0,0.0,-3.313669112360714,-1.3770322974014275,308.50649172103886,1.5
img37.png,0.0,0.0,-3.3413515849129145,-1.3550075430264064,310.98436862801134,1.5
img38.png,0.0,0.0,-3.3676645973820594,-1.33214659059714,313.468868826795,1.5
img39.png,0.0,0.0,-3.3926306905621826,-1.3084804204729605,315.9521599134678,1.5
img40.png,0.0,0.0,-3.416272263167156,-1.2840397275637396,318.4264834447986,1.5
img41.png,0.0,0.0,-3.438611571830692,-1.2588549213298978,320.8843096560859,1.5
img42.png,0.0,0.0,-3.4596707311063475,-1.2329561257824007,323.3184810905826,1.5
img43.png,0.0,0.0,-3.4794717134675106,-1.2063731794827552,325.72233861122595,1.5
img44.png,0.0,0.0,-3.498036349307418,-1.1791356355430178,328.08982479441823,1.5
img45.png,0.0,0.0,-3.515386326939139,-1.1512727616257854,330.41556155691893,1.5
img46.png,0.0,0.0,-3.531543192595591,-1.1228135399442039,332.69490080920684,1.5
img47.png,0.0,0.0,-3.546528350429523,-1.0937866672619607,334.9239487425566,1.5
img48.png,0.0,0.0,-3.5603630625135323,-1.0642205548932908,337.099565874299,1.5
img49.png,0.0,0.0,-3.573068448840047,-1.0341433287029715,339.21934609004563,1.5
img50.png,0.0,0.0,-3.5846654873213435,-1.0035828291063276,341.2815785991488,1.5
img51.png,0.0,0.0,-3.5951750137895355,-0.9725666110692284,343.28519698185744,1.5
img52.png,0.0,0.0,-3.6046177219965765,-0.9411219441080865,345.2297194202988,1.5
img53.png,0.0,0.0,-3.613014163614257,-0.9092758122898595,347.11518385728755,1.5
img54.png,0.0,0.0,-3.620384748234211,-0.8770549142320517,348.9420813105221,1.5
img55.png,0.0,0.0,-3.6267497433679146,-0.844485663102712,350.7112899695273,1.5
img56.png,0.0,0.0,-3.6321292744466764,-0.8115941866204315,352.42401208812737,1.5
img57.png,0.0,0.0,-3.6365433248216563,-0.7784063270543505,354.0817151068025,1.5
img58.png,0.0,0.0,-3.640011735763842,-0.7449476412241507,355.6860779280087,1.5
img59.png,0.0,0.0,-3.6425542064640686,-0.7112434005000604,357.2389428412149,1.5
img60.png,0.0,0.0,-3.644190294033012,-0.677318590802853,358.742273255224,1.5
img61.png,0.0,0.0,-3.6449394135011843,-0.643197912603846,0.19811714047204987,1.5
img62.png,0.0,0.0,-3.644820837818937,-0.6089057809249009,1.6085759034151295,1.5
img63.png,0.0,0.0,-3.643853697856465,-0.5744663253384258,2.9757782969831794,1.5
img64.png,0.0,0.0,-3.6420569824038034,-0.539903389967375,4.301858903318063,1.5
img65.png,0.0,0.0,-3.639449538170824,-0.505240533485243,5.5889406958029895,1.5
img66.png,0.0,0.0,-3.6360500697872427,-0.4705010291160746,6.839121186547558,1.5
img67.png,0.0,0.0,-3.6318771398026093,-0.43570786463445577,8.054461684044014,1.5
img68.png,0.0,0.0,-3.6269491686863207,-0.4008837423655188,9.23697921741784,1.5
img69.png,0.0,0.0,-3.6212844348276114,-0.36605107918494173,10.388640722227365,1.5
img70.png,0.0,0.0,-3.6149010745355534,-0.3312320065189455,11.511359125162116,1.5
img71.png,0.0,0.0,-3.6078170820390594,-0.2964483703442977,12.606991007668782,1.5
img72.png,0.0,0.0,-3.6000503094868854,-0.261721731188309,13.677335569928672,1.5
img73.png,0.0,0.0,-3.591618466947625,-0.22707336412883794,14.724134655330417,1.5
img74.png,0.0,0.0,-3.5825391224097127,-0.19252425879428478,15.749073631201483,1.5
img75.png,0.0,0.0,-3.5728297017814206,-0.15809511936359638,16.75378295330404,1.5
img76.png,0.0,0.0,-3.562507488890863,-0.12380636456626448,17.73984026995433,1.5
img77.png,0.0,0.0,-3.5515896254859944,-0.08967812768232591,18.708772946182833,1.5
img78.png,0.0,0.0,-3.540093111234611,-0.05573025654236198,19.662060909791492,1.5
img79.png,0.0,0.0,-3.528034803724345,-0.021982313527497792,20.601139739399883,1.5
img80.png,0.0,0.0,-3.5154314184626694,0.011546424430593852,21.527403930224864,1.5
img81.png,0.0,0.0,-3.5022995288768985,0.044836965849698485,22.44221028649075,1.5
img82.png,0.0,0.0,-3.488655566314189,0.07787060469705377,23.346881400379615,1.5
img83.png,0.0,0.0,-3.4745158200415345,0.1106289203893546,24.242709186702726,1.5
img84.png,0.0,0.0,-3.4598964372457663,0.1430937777927499,25.130958450070423,1.5
img85.png,0.0,0.0,-3.444813423033561,0.17524732722284397,26.0128704676832,1.5
img86.png,0.0,0.0,-3.429282640431432,0.20707200444469528,26.88966657582676,1.5
img87.png,0.0,0.0,-3.4133198103857363,0.23855053067281945,27.762551752437822,1.5
img88.png,0.0,0.0,-3.396940511762666,0.26966591257118544,28.632718191152684,1.5
img89.png,0.0,0.0,-3.3801601813482542,0.3004014422532174,29.501348864908074,1.5
img90.png,0.0,0.0,-3.3629941138483765,0.3307406972817965,30.36962107887598,1.5
img91.png,0.0,0.0,-3.34545746188875,0.3606675406692551,31.238710013771005,1.5
img92.png,0.0,0.0,-3.3275652360149266,0.39016612087738517,32.109792261255954,1.5
img93.png,0.0,0.0,-3.3093323046923,0.41922087181743006,32.98404935335488,1.5
img94.png,0.0,0.0,-3.2907733943061066,0.44781651285009105,33.86267128743314,1.5
img95.png,0.0,0.0,-3.2719030891614196,0.47593804878552304,34.7468600473957,1.5
img96.png,0.0,0.0,-3.2527358314831556,0.5035707698833352,35.637833120451674,1.5
img97.png,0.0,0.0,-3.2332859214160683,0.5307002518525928,36.53682700669736,1.5
img98.png,0.0,0.0,-3.2135675170247495,0.557312355851817,37.4451007161789,1.5
img99.png,0.0,0.0,-3.193594634293638,0.5833932284889831,38.36393924472877,1.5
img100.png,0.0,0.0,-3.173381147127008,0.6089293018215216,39.29465701549192,1.5
img101.png,0.0,0.0,-3.152940787348974,0.633907293356317,40.23860126799585,1.5
img102.png,0.0,0.0,-3.1322871447034872,0.6583142060497117,41.19715537009791,1.5
img103.png,0.0,0.0,-3.1114336668543467,0.6821373283074994,42.17174202056239,1.5
img104.png,0.0,0.0,-3.090393659385188,0.7053642339849324,43.163826300666074,1.5
img105.png,0.0,0.0,-3.069180285799482,0.7279827823867164,44.17491852229733,1.5
img106.png,0.0,0.0,-3.0478065675205475,0.7499811182670126,45.206576807076765,1.5
img107.png,0.0,0.0,-3.0262853838915356,0.771347671829436,46.26040931550608,1.5
img108.png,0.0,0.0,-3.0046294721754436,0.7920711587270589,47.33807602760301,1.5
img109.png,0.0,0.0,-2.982851427555108,0.8121405800624062,48.44128995551213,1.5
img110.png,0.0,0.0,-2.9609637031332023,0.8315452223874608,49.57181764511237,1.5
img111.png,0.0,0.0,-2.93897860993224,0.8502746577036582,50.73147879658925,1.5
img112.png,0.0,0.0,-2.916908316894577,0.8683187434618899,51.922144803945336,1.5
img113.png,0.0,0.0,-2.8947648508824115,0.8856676225625029,53.1457359801404,1.5
img114.png,0.0,0.0,-2.8725600966777756,0.902311723355298,54.40421719871945,1.5
img115.png,0.0,0.0,-2.8503057969825454,0.9182417596395327,55.699591645225134,1.5
img116.png,0.0,0.0,-2.8280135524184344,0.9334487306639179,57.03389233325951,1.5
img117.png,0.0,0.0,-2.8056948215270006,0.9479239211266223,58.4091710035549,1.5
img118.png,0.0,0.0,-2.7833609207696397,0.9616589011752655,59.827483991716946,1.5
img119.png,0.0,0.0,-2.7610230245275846,0.9746455264069269,61.29087462638801,1.5
img120.png,0.0,0.0,-2.7386921651019107,0.986875937868137,62.80135170858797,1.5
img121.png,0.0,0.0,-2.7163792327135345,0.9983425620548829,64.36086363239339,1.5
img122.png,0.0,0.0,-2.6940949755032126,1.0090381109126085,65.97126774430588,1.5
img123.png,0.0,0.0,-2.6718499995315392,1.018955581836211,67.63429461341872,1.5
img124.png,0.0,0.0,-2.649654768778948,1.0280882576700399,69.35150700711961,1.5
img125.png,0.0,0.0,-2.627519605145717,1.0364297067079065,71.12425354837723,1.5
img126.png,0.0,0.0,-2.6054546884519616,1.0439737826930724,72.95361727992989,1.5
img127.png,0.0,0.0,-2.583470056437637,1.0507146248182535,74.84035968603986,1.5
img128.png,0.0,0.0,-2.561575604762538,1.056646657725624,76.78486112471882,1.5
img129.png,0.0,0.0,-2.5397810870063013,1.061764591506813,78.78705909710993,1.5
img130.png,0.0,0.0,-2.5180961146684018,1.0660634217029017,80.84638630855108,1.5
img131.png,0.0,0.0,-2.4965301571681566,1.0695384293044286,82.96171102635454,1.5
img132.png,0.0,0.0,-2.4750925418447194,1.072185180751387,85.13128276463154,1.5
img133.png,0.0,0.0,-2.453792453957088,1.0739995279332246,87.35268676374491,1.5
